File Name,Focal Length,Lighting Temperature,Aperture,Focus Distance,Shot Type,ISO,INT/EXT,Camera Model,Composition Techniques,Filter Used,Lens
eastern-promises-2007-196-6992.jpg,85,6500,2.8,0.5,Medium shot,800,EXT,Panasonic Lumix GH5,Symmetry,ND Filter,Leica Summilux-C 29mm T1.4
eastern-promises-2007-196-6996.jpg,50,6500,2.8,0.5,Medium shot,400,EXT,Nikon Z6,Symmetry,Gradient Filter,Sony FE 24-70mm f/2.8 GM
enter-the-void-2009-4483.png,85,4300,2.8,2.0,Wide shot,100,INT,RED Epic,Frame within a frame,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
enter-the-void-2009-4492.png,35,3200,1.4,1.0,Close-up,100,INT,Blackmagic URSA Mini,Golden ratio,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
enter-the-void-2009-4495.png,24,6500,4.0,1.0,Over-the-shoulder,400,EXT,Sony FX6,Frame within a frame,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
enter-the-void-2009-4496.png,35,6500,1.4,0.5,Over-the-shoulder,100,EXT,Canon C300,Symmetry,ND Filter,Leica Summilux-C 29mm T1.4
enter-the-void-2009-4503.png,50,5600,1.4,2.0,Medium shot,400,EXT,Canon EOS C70,Symmetry,ND Filter,Fujifilm XF 56mm f/1.2 R
enter-the-void-2009-4517.png,35,4300,2.0,3.0,Point-of-view,800,EXT,RED Komodo,Golden ratio,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
enter-the-void-2009-4521.png,85,5600,1.4,0.5,Medium shot,400,EXT,Fujifilm X-T3,Rule of thirds,ND Filter,Leica Summilux-C 29mm T1.4
enter-the-void-2009-4522.png,35,5600,2.0,2.0,Over-the-shoulder,1600,INT,Panavision Millennium DXL2,Symmetry,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
enter-the-void-2009-4529.png,35,3200,5.6,2.0,Medium shot,100,EXT,Sony A7S III,Frame within a frame,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
enter-the-void-2009-4532.png,85,5600,4.0,1.5,Over-the-shoulder,400,INT,Canon EOS C70,Frame within a frame,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
eternal-sunshine-of-the-spotless-mind-2004-5084.png,105,4300,2.8,1.5,Wide shot,1600,INT,RED Komodo,Rule of thirds,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
eternal-sunshine-of-the-spotless-mind-2004-5085.png,35,3200,1.4,3.0,Point-of-view,200,EXT,Canon C300,Frame within a frame,None,Zeiss Otus 85mm f/1.4
eternal-sunshine-of-the-spotless-mind-2004-5088.png,35,5600,1.4,0.5,Close-up,100,EXT,Canon EOS C70,Rule of thirds,Polarizer,Sony FE 24-70mm f/2.8 GM
eternal-sunshine-of-the-spotless-mind-2004-5089.png,85,4300,4.0,1.0,Close-up,1600,EXT,Canon C300,Rule of thirds,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
eternal-sunshine-of-the-spotless-mind-2004-5090.png,35,3200,2.0,2.0,Point-of-view,400,EXT,Canon EOS R,Golden ratio,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
eternal-sunshine-of-the-spotless-mind-2004-5094.png,50,5600,1.4,0.5,Over-the-shoulder,800,INT,RED Komodo,Leading lines,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
eternal-sunshine-of-the-spotless-mind-2004-5100.png,50,4300,1.4,3.0,Over-the-shoulder,800,INT,Panasonic Lumix GH5,Leading lines,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
eternal-sunshine-of-the-spotless-mind-2004-5106.png,85,5600,5.6,1.5,Medium shot,800,EXT,Nikon Z6,Rule of thirds,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
eternal-sunshine-of-the-spotless-mind-2004-5109.png,24,3200,4.0,3.0,Extreme close-up,200,EXT,Fujifilm X-T3,Frame within a frame,Polarizer,Sigma 35mm f/1.4 DG HSM Art
eternal-sunshine-of-the-spotless-mind-2004-5111.png,50,4300,4.0,0.5,Wide shot,800,EXT,Blackmagic URSA Mini,Rule of thirds,UV Filter,Canon EF 24-70mm f/2.8L II USM
eternal-sunshine-of-the-spotless-mind-2004-5112.png,85,3200,2.8,1.5,Extreme close-up,400,INT,ARRI Amira,Golden ratio,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
eternal-sunshine-of-the-spotless-mind-2004-5113.png,105,5600,2.8,0.5,Wide shot,1600,INT,RED Epic,Golden ratio,UV Filter,Sony FE 24-70mm f/2.8 GM
fanny-and-alexander-1982-2694.jpg,85,6500,2.0,1.0,Wide shot,200,INT,Fujifilm X-T3,Rule of thirds,None,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
fanny-and-alexander-1982-2696.jpg,85,3200,4.0,3.0,Point-of-view,1600,EXT,Sony Venice,Rule of thirds,None,Sigma 35mm f/1.4 DG HSM Art
fanny-and-alexander-1982-2698.jpg,35,4300,2.0,0.5,Point-of-view,400,EXT,Canon EOS R,Frame within a frame,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
fanny-and-alexander-1982-2713.jpg,105,6500,4.0,3.0,Over-the-shoulder,1600,EXT,Sony Venice,Frame within a frame,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
fanny-and-alexander-1982-2716.jpg,105,3200,1.4,1.0,Close-up,800,EXT,Fujifilm X-T3,Rule of thirds,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
fanny-and-alexander-1982-2718.jpg,35,6500,4.0,1.0,Over-the-shoulder,800,EXT,Canon EOS C70,Golden ratio,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
fanny-and-alexander-1982-2720.jpg,35,5600,4.0,2.0,Wide shot,200,EXT,Panasonic Lumix GH5,Rule of thirds,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
fanny-and-alexander-1982-2721.jpg,24,4300,5.6,3.0,Close-up,1600,INT,Panavision Millennium DXL2,Rule of thirds,UV Filter,Leica Summilux-C 29mm T1.4
fanny-and-alexander-1982-2722.jpg,85,3200,1.4,3.0,Close-up,400,EXT,Blackmagic URSA Mini,Frame within a frame,None,Nikon AF-S Nikkor 50mm f/1.4G
fanny-and-alexander-1982-2724.jpg,35,5600,5.6,1.5,Medium shot,100,EXT,RED Epic,Golden ratio,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
fanny-and-alexander-1982-2727.jpg,85,3200,5.6,0.5,Medium shot,1600,EXT,Blackmagic URSA Mini,Frame within a frame,UV Filter,Canon EF 24-70mm f/2.8L II USM
fanny-and-alexander-1982-2730.jpg,24,5600,1.4,2.0,Over-the-shoulder,800,INT,Fujifilm X-T3,Frame within a frame,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
fanny-and-alexander-1982-2732.jpg,50,3200,2.0,3.0,Close-up,200,EXT,Canon EOS R,Symmetry,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
fanny-and-alexander-1982-2738.jpg,24,3200,1.4,0.5,Point-of-view,400,INT,Sony A7S III,Rule of thirds,ND Filter,Sony FE 24-70mm f/2.8 GM
fanny-and-alexander-1982-2743.jpg,24,3200,1.4,0.5,Point-of-view,100,INT,Nikon Z6,Frame within a frame,UV Filter,Sony FE 24-70mm f/2.8 GM
fanny-and-alexander-1982-2745.jpg,50,6500,5.6,0.5,Medium shot,1600,EXT,RED Komodo,Leading lines,ND Filter,Sigma 35mm f/1.4 DG HSM Art
fanny-and-alexander-1982-2746.jpg,105,4300,2.8,0.5,Point-of-view,100,EXT,Canon EOS R,Frame within a frame,ND Filter,Leica Summilux-C 29mm T1.4
fanny-and-alexander-1982-2751.jpg,85,6500,2.8,1.0,Over-the-shoulder,400,EXT,Sony Venice,Frame within a frame,None,Sony FE 24-70mm f/2.8 GM
fanny-and-alexander-1982-2752.jpg,24,5600,4.0,3.0,Close-up,200,EXT,Canon EOS R,Leading lines,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
fanny-and-alexander-1982-2753.jpg,105,3200,2.8,0.5,Extreme close-up,400,EXT,Nikon Z6,Frame within a frame,Polarizer,Tokina AT-X 16-28mm f/2.8 Pro FX
fanny-and-alexander-1982-2755.jpg,35,5600,1.4,1.5,Wide shot,400,EXT,ARRI Alexa,Frame within a frame,ND Filter,Fujifilm XF 56mm f/1.2 R
fight-club-1999-555.jpg,24,4300,2.8,0.5,Medium shot,200,EXT,Canon EOS C70,Leading lines,Polarizer,Sony FE 24-70mm f/2.8 GM
fight-club-1999-557.jpg,85,3200,5.6,3.0,Over-the-shoulder,400,INT,ARRI Alexa,Rule of thirds,Polarizer,Fujifilm XF 56mm f/1.2 R
fight-club-1999-558.jpg,50,3200,2.8,1.5,Over-the-shoulder,1600,EXT,Panasonic Lumix GH5,Frame within a frame,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
fight-club-1999-561.jpg,35,4300,5.6,0.5,Point-of-view,100,EXT,Nikon Z6,Symmetry,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
fight-club-1999-562.jpg,105,6500,1.4,3.0,Close-up,400,EXT,Panavision Millennium DXL2,Frame within a frame,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
fight-club-1999-570.jpg,35,4300,1.4,0.5,Wide shot,400,INT,Fujifilm X-T3,Rule of thirds,None,Sony FE 24-70mm f/2.8 GM
fight-club-1999-572.jpg,85,5600,2.0,0.5,Extreme close-up,200,INT,Blackmagic URSA Mini,Frame within a frame,ND Filter,Zeiss Otus 85mm f/1.4
fight-club-1999-574.jpg,24,3200,2.8,3.0,Extreme close-up,400,INT,Panasonic Lumix GH5,Rule of thirds,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
fight-club-1999-577.jpg,85,5600,1.4,0.5,Close-up,100,EXT,Sony A7S III,Rule of thirds,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
fight-club-1999-579.jpg,24,5600,2.8,3.0,Wide shot,1600,EXT,Nikon Z6,Leading lines,Polarizer,Sony FE 24-70mm f/2.8 GM
fight-club-1999-583.jpg,24,4300,2.0,3.0,Medium shot,1600,EXT,Panavision Millennium DXL2,Leading lines,Gradient Filter,Leica Summilux-C 29mm T1.4
fight-club-1999-589.jpg,105,4300,2.0,1.0,Close-up,800,INT,Sony Venice,Golden ratio,None,Leica Summilux-C 29mm T1.4
fight-club-1999-595.jpg,105,4300,2.0,0.5,Over-the-shoulder,1600,EXT,Blackmagic URSA Mini,Symmetry,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
fight-club-1999-596.jpg,105,3200,1.4,0.5,Point-of-view,800,INT,Sony A7S III,Frame within a frame,Polarizer,Sony FE 24-70mm f/2.8 GM
fight-club-1999-598.jpg,50,6500,2.8,1.0,Point-of-view,200,INT,RED Epic,Symmetry,None,Leica Summilux-C 29mm T1.4
fight-club-1999-601.jpg,85,5600,2.8,0.5,Over-the-shoulder,400,EXT,Canon EOS C70,Leading lines,ND Filter,Leica Summilux-C 29mm T1.4
fight-club-1999-607.jpg,50,6500,4.0,1.0,Over-the-shoulder,100,EXT,Nikon Z6,Leading lines,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
fight-club-1999-609.jpg,105,6500,2.0,1.5,Extreme close-up,200,EXT,Nikon Z6,Symmetry,UV Filter,Zeiss Otus 85mm f/1.4
fight-club-1999-610.jpg,105,3200,2.8,1.5,Close-up,200,INT,Canon EOS R,Leading lines,Polarizer,Sigma 35mm f/1.4 DG HSM Art
fight-club-1999-613.jpg,105,6500,2.0,1.0,Medium shot,1600,INT,ARRI Alexa,Frame within a frame,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
forrest-gump-1994-398.jpg,85,4300,1.4,2.0,Extreme close-up,100,EXT,Sony A7S III,Symmetry,None,Zeiss Otus 85mm f/1.4
full-metal-jacket-1987-210-9325.jpg,85,3200,2.8,2.0,Point-of-view,400,EXT,Panasonic Lumix GH5,Frame within a frame,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9327.jpg,50,6500,4.0,3.0,Wide shot,200,INT,Sony A7S III,Golden ratio,Gradient Filter,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9330.jpg,50,3200,5.6,1.5,Medium shot,800,EXT,Canon EOS R,Symmetry,UV Filter,Sigma 35mm f/1.4 DG HSM Art
full-metal-jacket-1987-210-9335.jpg,35,5600,4.0,2.0,Medium shot,200,INT,ARRI Amira,Golden ratio,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9338.jpg,50,4300,2.0,2.0,Close-up,100,INT,RED Komodo,Leading lines,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9340.jpg,50,4300,1.4,2.0,Over-the-shoulder,100,INT,Sony Venice,Rule of thirds,Polarizer,Sigma 35mm f/1.4 DG HSM Art
full-metal-jacket-1987-210-9344.jpg,105,5600,5.6,1.0,Close-up,400,INT,Panavision Millennium DXL2,Rule of thirds,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9345.jpg,50,4300,2.8,1.5,Point-of-view,1600,INT,Sony A7S III,Frame within a frame,Gradient Filter,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9346.jpg,24,3200,1.4,2.0,Close-up,1600,EXT,Panasonic Lumix GH5,Rule of thirds,ND Filter,Zeiss Otus 85mm f/1.4
full-metal-jacket-1987-210-9348.jpg,85,6500,4.0,1.0,Medium shot,800,INT,ARRI Alexa,Frame within a frame,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9349.jpg,50,6500,2.0,1.0,Over-the-shoulder,100,INT,Sony FX6,Leading lines,None,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9351.jpg,50,4300,5.6,1.5,Point-of-view,400,INT,ARRI Amira,Symmetry,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
full-metal-jacket-1987-210-9354.jpg,85,5600,2.0,3.0,Point-of-view,800,INT,Canon EOS C70,Rule of thirds,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9356.jpg,24,4300,5.6,3.0,Point-of-view,200,EXT,Blackmagic URSA Mini,Symmetry,UV Filter,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9360.jpg,24,6500,5.6,3.0,Close-up,200,INT,Blackmagic URSA Mini,Leading lines,ND Filter,Sigma 35mm f/1.4 DG HSM Art
full-metal-jacket-1987-210-9369.jpg,105,3200,5.6,3.0,Point-of-view,100,INT,Panavision Millennium DXL2,Leading lines,None,Canon EF 24-70mm f/2.8L II USM
full-metal-jacket-1987-210-9370.jpg,24,5600,2.8,3.0,Extreme close-up,1600,INT,Canon EOS C70,Symmetry,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
full-metal-jacket-1987-210-9377.jpg,105,3200,2.0,3.0,Point-of-view,800,EXT,Sony FX6,Golden ratio,Polarizer,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9378.jpg,85,5600,5.6,1.5,Medium shot,200,EXT,ARRI Alexa,Rule of thirds,None,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9379.jpg,35,5600,2.8,1.0,Extreme close-up,800,EXT,Sony A7S III,Rule of thirds,UV Filter,Canon EF 24-70mm f/2.8L II USM
full-metal-jacket-1987-210-9380.jpg,105,3200,2.8,1.0,Extreme close-up,400,EXT,RED Komodo,Leading lines,None,Nikon AF-S Nikkor 50mm f/1.4G
full-metal-jacket-1987-210-9381.jpg,24,6500,1.4,2.0,Over-the-shoulder,400,INT,RED Komodo,Leading lines,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
full-metal-jacket-1987-210-9383.jpg,85,5600,2.0,0.5,Wide shot,800,INT,ARRI Amira,Frame within a frame,Gradient Filter,Zeiss Otus 85mm f/1.4
full-metal-jacket-1987-210-9389.jpg,85,6500,2.8,0.5,Point-of-view,200,EXT,Canon EOS C70,Golden ratio,None,Zeiss Otus 85mm f/1.4
full-metal-jacket-1987-210-9394.jpg,35,6500,5.6,1.5,Point-of-view,1600,INT,Canon EOS C70,Symmetry,Gradient Filter,Sony FE 24-70mm f/2.8 GM
full-metal-jacket-1987-210-9396.jpg,105,6500,4.0,2.0,Point-of-view,200,EXT,Panasonic Lumix GH5,Symmetry,None,Canon EF 24-70mm f/2.8L II USM
full-metal-jacket-1987-210-9402.jpg,85,4300,2.8,0.5,Extreme close-up,1600,INT,Fujifilm X-T3,Rule of thirds,ND Filter,Sigma 35mm f/1.4 DG HSM Art
full-metal-jacket-1987-210-9404.jpg,50,6500,4.0,3.0,Wide shot,200,EXT,Canon EOS R,Frame within a frame,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
full-metal-jacket-1987-210-9407.jpg,105,3200,2.8,1.0,Wide shot,400,EXT,Panasonic Lumix GH5,Rule of thirds,Polarizer,Sigma 35mm f/1.4 DG HSM Art
full-metal-jacket-1987-210-9411.jpg,85,6500,2.0,0.5,Extreme close-up,100,EXT,Canon C300,Rule of thirds,UV Filter,Canon EF 24-70mm f/2.8L II USM
full-metal-jacket-1987-210-9414.jpg,35,6500,2.8,1.0,Over-the-shoulder,800,EXT,Fujifilm X-T3,Leading lines,Gradient Filter,Fujifilm XF 56mm f/1.2 R
full-metal-jacket-1987-210-9415.jpg,105,5600,4.0,2.0,Close-up,200,INT,Sony Venice,Leading lines,ND Filter,Canon EF 24-70mm f/2.8L II USM
full-metal-jacket-1987-210-9423.jpg,35,4300,2.0,1.5,Medium shot,800,EXT,Sony FX6,Rule of thirds,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
full-metal-jacket-1987-210-9435.jpg,105,6500,1.4,1.5,Medium shot,400,INT,Canon EOS C70,Symmetry,Polarizer,Fujifilm XF 56mm f/1.2 R
full-metal-jacket-1987-210-9446.jpg,50,3200,5.6,1.0,Wide shot,400,EXT,Nikon Z6,Rule of thirds,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9447.jpg,85,3200,2.8,1.5,Over-the-shoulder,200,EXT,Canon EOS C70,Frame within a frame,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9448.jpg,35,6500,2.8,0.5,Medium shot,800,INT,Panavision Millennium DXL2,Leading lines,Gradient Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
full-metal-jacket-1987-210-9449.jpg,24,3200,2.8,3.0,Medium shot,800,EXT,RED Komodo,Frame within a frame,None,Sony FE 24-70mm f/2.8 GM
full-metal-jacket-1987-210-9461.jpg,50,6500,2.0,1.0,Over-the-shoulder,800,INT,Canon C300,Symmetry,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
full-metal-jacket-1987-210-9462.jpg,24,3200,1.4,1.0,Point-of-view,100,EXT,ARRI Alexa,Symmetry,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9467.jpg,50,5600,2.8,3.0,Over-the-shoulder,400,EXT,ARRI Alexa,Frame within a frame,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9468.jpg,50,5600,4.0,2.0,Extreme close-up,1600,INT,Panasonic Lumix GH5,Frame within a frame,Gradient Filter,Sony FE 24-70mm f/2.8 GM
full-metal-jacket-1987-210-9470.jpg,35,6500,2.8,3.0,Over-the-shoulder,400,EXT,Canon EOS R,Golden ratio,ND Filter,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9475.jpg,24,3200,5.6,0.5,Close-up,1600,INT,ARRI Alexa,Symmetry,ND Filter,Fujifilm XF 56mm f/1.2 R
full-metal-jacket-1987-210-9478.jpg,105,3200,5.6,2.0,Extreme close-up,200,INT,Canon C300,Golden ratio,Gradient Filter,Leica Summilux-C 29mm T1.4
full-metal-jacket-1987-210-9483.jpg,50,4300,4.0,1.0,Over-the-shoulder,400,EXT,RED Komodo,Symmetry,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9488.jpg,35,4300,5.6,2.0,Extreme close-up,400,INT,Fujifilm X-T3,Symmetry,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9489.jpg,105,5600,1.4,0.5,Close-up,100,INT,Canon EOS R,Rule of thirds,Gradient Filter,Fujifilm XF 56mm f/1.2 R
full-metal-jacket-1987-210-9491.jpg,35,3200,1.4,3.0,Extreme close-up,400,INT,Sony Venice,Frame within a frame,UV Filter,Sigma 35mm f/1.4 DG HSM Art
full-metal-jacket-1987-210-9494.jpg,35,3200,5.6,0.5,Point-of-view,200,INT,Fujifilm X-T3,Rule of thirds,None,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
full-metal-jacket-1987-210-9505.jpg,35,5600,1.4,1.5,Point-of-view,100,INT,Canon C300,Golden ratio,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9526.jpg,35,4300,5.6,1.5,Extreme close-up,100,INT,Sony FX6,Leading lines,UV Filter,Canon EF 24-70mm f/2.8L II USM
full-metal-jacket-1987-210-9530.jpg,35,6500,2.8,3.0,Wide shot,100,EXT,Sony FX6,Leading lines,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9534.jpg,85,6500,2.8,2.0,Extreme close-up,200,EXT,Sony A7S III,Rule of thirds,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
full-metal-jacket-1987-210-9541.jpg,35,4300,1.4,0.5,Over-the-shoulder,200,EXT,Sony A7S III,Rule of thirds,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
full-metal-jacket-1987-210-9544.jpg,50,3200,2.0,1.0,Close-up,100,INT,Panasonic Lumix GH5,Leading lines,None,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9550.jpg,85,4300,1.4,1.0,Over-the-shoulder,200,INT,Panavision Millennium DXL2,Leading lines,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9551.jpg,105,5600,1.4,1.5,Point-of-view,400,EXT,ARRI Amira,Rule of thirds,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
full-metal-jacket-1987-210-9552.jpg,105,5600,2.0,0.5,Close-up,1600,EXT,ARRI Amira,Golden ratio,UV Filter,Sony FE 24-70mm f/2.8 GM
full-metal-jacket-1987-210-9556.jpg,35,3200,2.8,3.0,Point-of-view,800,EXT,Nikon Z6,Frame within a frame,None,Sigma 35mm f/1.4 DG HSM Art
gangs-of-new-york-2002-212-8045.jpg,35,6500,2.8,2.0,Wide shot,800,INT,Sony FX6,Rule of thirds,None,Leica Summilux-C 29mm T1.4
gangs-of-new-york-2002-212-8054.jpg,105,3200,2.8,3.0,Close-up,1600,EXT,Nikon Z6,Rule of thirds,Polarizer,Fujifilm XF 56mm f/1.2 R
gangs-of-new-york-2002-212-8057.jpg,24,5600,2.0,0.5,Wide shot,400,EXT,Nikon Z6,Leading lines,UV Filter,Fujifilm XF 56mm f/1.2 R
gangs-of-new-york-2002-212-8058.jpg,24,5600,4.0,1.5,Close-up,100,EXT,Canon EOS C70,Golden ratio,None,Tokina AT-X 16-28mm f/2.8 Pro FX
gangs-of-new-york-2002-212-8063.jpg,24,5600,2.0,2.0,Wide shot,400,EXT,Canon EOS C70,Leading lines,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
gangs-of-new-york-2002-212-8067.jpg,85,6500,2.8,2.0,Medium shot,100,EXT,Panasonic Lumix GH5,Leading lines,Polarizer,Sigma 35mm f/1.4 DG HSM Art
gangs-of-new-york-2002-212-8071.jpg,50,3200,4.0,3.0,Extreme close-up,800,INT,Panasonic Lumix GH5,Symmetry,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
gangs-of-new-york-2002-212-8072.jpg,85,5600,5.6,3.0,Over-the-shoulder,400,EXT,Fujifilm X-T3,Golden ratio,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
gangs-of-new-york-2002-212-8080.jpg,105,6500,5.6,2.0,Medium shot,200,EXT,Panavision Millennium DXL2,Rule of thirds,None,Sony FE 24-70mm f/2.8 GM
gangs-of-new-york-2002-212-8086.jpg,105,4300,4.0,3.0,Close-up,400,INT,ARRI Amira,Golden ratio,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
gangs-of-new-york-2002-212-8091.jpg,50,3200,2.0,3.0,Over-the-shoulder,800,EXT,RED Epic,Symmetry,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
gattaca-1997-211-7977.jpg,105,6500,1.4,1.0,Point-of-view,200,EXT,ARRI Alexa,Frame within a frame,Gradient Filter,Sony FE 24-70mm f/2.8 GM
gattaca-1997-211-7986.jpg,35,4300,2.8,0.5,Medium shot,100,INT,Nikon Z6,Rule of thirds,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
gattaca-1997-211-7996.jpg,24,3200,2.0,1.5,Extreme close-up,100,EXT,RED Komodo,Leading lines,Polarizer,Leica Summilux-C 29mm T1.4
gattaca-1997-211-8001.jpg,24,5600,4.0,1.5,Close-up,100,EXT,RED Komodo,Leading lines,ND Filter,Canon EF 24-70mm f/2.8L II USM
gattaca-1997-211-8004.jpg,50,5600,2.0,1.0,Over-the-shoulder,1600,EXT,Sony Venice,Symmetry,ND Filter,Zeiss Otus 85mm f/1.4
gattaca-1997-211-8008.jpg,35,4300,2.0,3.0,Extreme close-up,200,INT,RED Komodo,Rule of thirds,Polarizer,Sigma 35mm f/1.4 DG HSM Art
gattaca-1997-211-8012.jpg,24,3200,1.4,1.5,Close-up,400,INT,Panavision Millennium DXL2,Symmetry,Polarizer,Sigma 35mm f/1.4 DG HSM Art
gattaca-1997-211-8014.jpg,50,5600,5.6,0.5,Over-the-shoulder,100,INT,Nikon Z6,Rule of thirds,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
gattaca-1997-211-8015.jpg,35,6500,4.0,3.0,Over-the-shoulder,800,EXT,Panasonic Lumix GH5,Leading lines,None,Zeiss Otus 85mm f/1.4
gattaca-1997-211-8016.jpg,24,3200,2.8,1.5,Medium shot,1600,EXT,ARRI Amira,Frame within a frame,UV Filter,Leica Summilux-C 29mm T1.4
gattaca-1997-211-8021.jpg,105,5600,4.0,3.0,Point-of-view,400,EXT,RED Komodo,Rule of thirds,UV Filter,Zeiss Otus 85mm f/1.4
gattaca-1997-211-8026.jpg,24,5600,1.4,3.0,Extreme close-up,1600,INT,Panavision Millennium DXL2,Leading lines,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
gattaca-1997-211-8027.jpg,24,3200,5.6,3.0,Wide shot,200,INT,Blackmagic URSA Mini,Frame within a frame,Polarizer,Sigma 35mm f/1.4 DG HSM Art
gattaca-1997-211-8030.jpg,85,3200,4.0,2.0,Wide shot,400,EXT,Sony Venice,Rule of thirds,Polarizer,Fujifilm XF 56mm f/1.2 R
gattaca-1997-211-8031.jpg,50,3200,4.0,1.0,Close-up,1600,INT,Nikon Z6,Symmetry,ND Filter,Zeiss Otus 85mm f/1.4
gattaca-1997-211-8032.jpg,105,6500,4.0,2.0,Over-the-shoulder,800,EXT,RED Epic,Frame within a frame,UV Filter,Zeiss Otus 85mm f/1.4
